state,data_source,has_placer_data,match_score,match_type,match_details,regulator_name,regulator_address,regulator_city,regulator_zip,regulator_county,placer_name,placer_address,placer_city,placer_zip,latitude,longitude,visits,sq_ft,visits_per_sq_ft,chain_name,chain_id,dispensary_id,census_state_fips,census_county_fips,census_tract_fips,census_geoid,census_tract_name,total_population,median_age,median_household_income,per_capita_income,total_pop_25_plus,bachelors_degree,masters_degree,professional_degree,doctorate_degree,pop_1mi,pop_3mi,pop_5mi,pop_10mi,pop_20mi,pct_bachelor_plus,population_density,census_tract_error,census_data_complete,census_api_error,census_collection_date
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,MUV,5230 6th Street,Zephyrhills,33542,Pasco,MUV Dispensary,5230 6th St,Zephyrhills,33542.0,28.23395538330078,-82.18265533447266,46349.0,5308.555753465521,8.730999946594238,MUV Dispensary,61ed5a32850f00528249a419,FL_0377,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,90.4,fuzzy,addr:84|city:100|zip:100,Trulieve,812 W International Speedway,Daytona Beach,32114,Volusia,Sunnyside,2110 W International Speedway Blvd,Daytona Beach,32114.0,29.18880271911621,-81.07585906982422,46145.0,3295.012225921214,14.00450038909912,Sunnyside,61ed699b873a701e0aea037b,FL_0378,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,85.0,fuzzy,addr:100|city:100|zip:0,Mint Cannabis,21 Suntree Place,Melbourne,32803,Brevard,Cannabist,21 Suntree Pl,Melbourne,32940.0,28.22781753540039,-80.67943572998047,46060.0,4497.519625555364,10.24120044708252,Cannabist,61ed5ad4850f006bef49a45b,FL_0379,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,95.8,fuzzy,addr:93|city:100|zip:100,Surterra Wellness,7061 US Hwy 1,Port St. Lucie,34952,St. Lucie,Surterra Wellness,7061 S U.S. Hwy 1,Port St. Lucie,34952.0,27.33657455444336,-80.32652282714844,45153.0,6592.544897227743,6.849100112915039,Surterra Wellness,60a3920e6b7a694c7c956ec3,FL_0380,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,MUV,1618 Main Street,Sarasota,34236,Sarasota,MUV Dispensary,1618 Main St,Sarasota,34236.0,27.336231231689453,-82.53815460205078,44889.0,4896.10959406819,9.168299674987791,MUV Dispensary,61ed5a32850f00528249a419,FL_0381,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Mint Cannabis,160 King Street,St. Augustine,32084,St. Johns,Cannabist,160 King St,St. Augustine,32084.0,29.89144515991211,-81.32389831542969,44863.0,3412.0240704386574,13.148500442504885,Cannabist,61ed5ad4850f006bef49a45b,FL_0382,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,MUV,137 E Woolbright Road,Boynton Beach,33435,Palm Beach,MUV Dispensary,137 E Woolbright Rd,Boynton Beach,33435.0,26.514789581298828,-80.06226348876953,44701.0,2339.2885959645714,19.108800888061523,MUV Dispensary,61ed5a32850f00528249a419,FL_0383,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,GTI (Rise Dispensaries),2305 W Hillsboro Boulevard,Deerfield Beach,33442,Broward,RISE Cannabis,2305 W Hillsboro Blvd,Deerfield Beach,33442.0,26.31832695007324,-80.13504791259766,44650.0,3974.718305919283,11.233500480651855,RISE Cannabis,633415c5c0a23d43dd5c7656,FL_0384,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,FLUENT,555 Ridgewood Avenue,Holly Hill,32117,Volusia,FLUENT Cannabis Care,555 Ridgewood Ave,Holly Hill,32117.0,29.2359676361084,-81.03591918945312,44515.0,5644.813481757109,7.886000156402588,FLUENT Cannabis Care,61ed5ba8873a7018afea0377,FL_0385,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,MUV,4312 75th Street W,Bradenton,34209,Manatee,MUV Dispensary,4312 75th St W,Bradenton,34209.0,27.463132858276367,-82.63739776611328,44275.0,3679.648242839002,12.032400131225586,MUV Dispensary,61ed5a32850f00528249a419,FL_0386,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,95.2,fuzzy,addr:92|city:100|zip:100,Surterra Wellness,15200 S Jog Road,Delray Beach,33446,Palm Beach,Surterra Wellness,15200 Jog Rd,Delray Beach,33446.0,26.450777053833008,-80.14567565917969,44037.0,3983.0140455674873,11.05620002746582,Surterra Wellness,60a3920e6b7a694c7c956ec3,FL_0387,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Curaleaf,10289 Ulmerton Road,Largo,33771,Pinellas,Curaleaf,10289 Ulmerton Rd,Largo,33771.0,27.895191192626953,-82.78144073486328,43993.0,4843.390302363811,9.083100318908691,Curaleaf,60a391b56b7a694c7c956ebe,FL_0388,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Sanctuary Cannabis,6905 Lake Worth Road,Greenacres,33467,Palm Beach,Sanctuary Cannabis,6905 Lake Worth Rd,Greenacres,33467.0,26.61803817749023,-80.15313720703125,43984.0,5558.026710738272,7.913599967956543,Sanctuary Cannabis,61ed68e44cb03861cd8e424e,FL_0389,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,GrowHealthy,3974 W Linebaugh Avenue,Tampa,33618,Hillsborough,GrowHealthy,3974 W Linebaugh Ave,Tampa,33618.0,28.039859771728516,-82.50826263427734,43580.0,2286.3917902935223,19.06060028076172,GrowHealthy,61ed6706873a701e0aea0376,FL_0390,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Sanctuary Cannabis,5712 W Waters Avenue,Tampa,33634,Hillsborough,Sanctuary Cannabis,5712 W Waters Ave,Tampa,33634.0,28.025156021118164,-82.54370880126953,43465.0,5504.2674877271775,7.896600246429443,Sanctuary Cannabis,61ed68e44cb03861cd8e424e,FL_0391,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Ayr Cannabis Dispensary,1105 N 14th Street,Leesburg,34748,Lake,AYR Cannabis Dispensary Leesburg,1105 N 14th St,Leesburg,34748.0,28.82612419128418,-81.8879623413086,43342.0,3584.1161266918084,12.09280014038086,Ayr Wellness,61aca58b2812db3a0e8bd64e,FL_0392,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,80.8,fuzzy,addr:93|city:100|zip:0,Ayr Cannabis Dispensary,150 E Merritt Island Causeway,Merritt Island,32952,Brevard,AYR Cannabis Dispensary Merritt Island,150 E Merritt Island Cswy,Merritt Island,32953.0,28.357425689697266,-80.69709777832031,43142.0,4683.544287504945,9.211400032043455,Ayr Wellness,61aca58b2812db3a0e8bd64e,FL_0393,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,98.2,fuzzy,addr:97|city:100|zip:100,FLUENT,1902 Thomasville Road,Tallahassee,32303,Leon,FLUENT Cannabis Care,1902-2 Thomasville Rd,Tallahassee,32303.0,30.465423583984375,-84.26988983154297,43033.0,1127.028700119468,38.18270111083984,FLUENT Cannabis Care,61ed5ba8873a7018afea0377,FL_0394,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,85.0,fuzzy,addr:100|city:100|zip:0,Surterra Wellness,11115 SW 93rd Court Road,Ocala,34481,Marion,Surterra Wellness,11115 SW 93rd Court Road,Ocala,34476.0,29.06147575378418,-82.27452850341797,42943.0,2298.2236356552185,18.685300827026367,Surterra Wellness,60a3920e6b7a694c7c956ec3,FL_0395,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,87.4,fuzzy,addr:79|city:100|zip:100,FLUENT,301 E Nine Road,Pensacola,32514,Escambia,FLUENT Cannabis Care,301 E 9 Mile Rd,Pensacola,32514.0,30.53238868713379,-87.26203918457031,42884.0,2829.9546469754214,15.153599739074709,FLUENT Cannabis Care,61ed5ba8873a7018afea0377,FL_0396,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,89.0,exact,addr:100|city:56|zip:100,Curaleaf,11311 University Boulevard,Orlando,32817,Orange,Curaleaf,11311 University Boulevard,Orlando University,32817.0,28.598159790039062,-81.22348022460938,42830.0,3336.1633383658736,12.83810043334961,Curaleaf,60a391b56b7a694c7c956ebe,FL_0397,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,96.4,fuzzy,addr:94|city:100|zip:100,Planet 13,2401 Langley Avenue,Pensacola,32504,Escambia,VidaCann,2401 Langley Ave A,Pensacola,32504.0,30.48763084411621,-87.1961669921875,42830.0,3271.8133588275923,13.09060001373291,VidaCann,61ed6a381383661b0111107d,FL_0398,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Surterra Wellness,3050 Alafaya Trail,Oviedo,32765,Seminole,Surterra Wellness,3050 Alafaya Trail,Oviedo,32765.0,28.625150680541992,-81.20728302001953,42691.0,4468.296584701704,9.554200172424316,Surterra Wellness,60a3920e6b7a694c7c956ec3,FL_0399,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,FLUENT,1901 N Orange Avenue,Orlando,32804,Orange,FLUENT Cannabis Care,1901 N Orange Ave,Orlando,32804.0,28.56882095336914,-81.37249755859375,42515.0,3783.247306018891,11.237700462341309,FLUENT Cannabis Care,61ed5ba8873a7018afea0377,FL_0400,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Curaleaf,5400 NW 72nd Avenue,Miami,33166,Miami-Dade,Curaleaf,5400 NW 72nd Ave,Miami,33166.0,25.822776794433594,-80.31415557861328,42388.0,4058.287231010995,10.44480037689209,Curaleaf,60a391b56b7a694c7c956ebe,FL_0401,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,93.4,fuzzy,addr:89|city:100|zip:100,GrowHealthy,25987 S Tamiami Trail,Bonita Springs,34134,Lee,GrowHealthy,25987 S Tamiami Trail #110a,Bonita Springs,34134.0,26.362287521362305,-81.80560302734375,42363.0,4458.981603177884,9.50059986114502,GrowHealthy,61ed6706873a701e0aea0376,FL_0402,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Ayr Cannabis Dispensary,2067 Siesta Drive,Sarasota,34239,Sarasota,AYR Cannabis Dispensary Sarasota,2067 Siesta Dr,Sarasota,34239.0,27.303186416625977,-82.52864074707031,42325.0,1156.8758721994734,36.585601806640625,Ayr Wellness,61aca58b2812db3a0e8bd64e,FL_0403,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,85.0,fuzzy,addr:100|city:100|zip:0,Surterra Wellness,1222 Florida Avenue S,Lakeland,33801,Polk,Surterra Wellness,1222 Florida Ave S,Lakeland,33803.0,28.026588439941406,-81.95685577392578,42040.0,2232.631295963489,18.82979965209961,Surterra Wellness,60a3920e6b7a694c7c956ec3,FL_0404,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,94.6,fuzzy,addr:91|city:100|zip:100,MUV,10455 SE Federal Highway,Hobe Sound,33455,Martin,MUV Dispensary,10455 Se Federal Hwy,Hobe Sound,33455.0,27.077144622802734,-80.14362335205078,41942.0,1767.9739780116868,23.72319984436035,MUV Dispensary,61ed5a32850f00528249a419,FL_0405,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Sunnyside*,8123 4th Street N,St. Petersburg,33702,Pinellas,Sunnyside,8123 4th St N,St. Petersburg,33702.0,27.846418380737305,-82.63848114013672,41885.0,5174.820942754325,8.093999862670898,Sunnyside,61ed699b873a701e0aea037b,FL_0406,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,MUV,1315 Tuskawilla Road,Winter Springs,32708,Seminole,MUV Dispensary,1315 Tuskawilla Rd,Winter Springs,32708.0,28.65026473999023,-81.26917266845703,41784.0,4530.118201596709,9.223600387573242,MUV Dispensary,61ed5a32850f00528249a419,FL_0407,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,97.6,fuzzy,addr:96|city:100|zip:100,Sunnyside*,202 E Boynton Beach Boulevard,Boynton Beach,33435,Palm Beach,Sunnyside,202 Boynton Beach Blvd,Boynton Beach,33435.0,26.52862548828125,-80.06190490722656,41464.0,3307.119314791787,12.537799835205078,Sunnyside,61ed699b873a701e0aea037b,FL_0408,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,85.0,fuzzy,addr:100|city:100|zip:0,Green Dragon,2645 E Silver Springs Boulevard,Ocala,34470,Marion,Green Dragon Cannabis,2645 E Silver Springs Blvd,Ocala,34471.0,29.18988609313965,-82.1016845703125,41396.0,2740.077803147903,15.107600212097168,Green Dragon Cannabis,61ed6645138366773e1110a5,FL_0409,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,86.8,fuzzy,addr:78|city:100|zip:100,Ayr Cannabis Dispensary,10941 US Hwy 1,Port St. Lucie,34952,St. Lucie,AYR Cannabis Dispensary,10941 US-1,Port St. Lucie,34952.0,27.2643985748291,-80.28560638427734,41390.0,3024.700376633056,13.684000015258787,Ayr Wellness,61aca58b2812db3a0e8bd64e,FL_0410,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,94.6,fuzzy,addr:91|city:100|zip:100,Trulieve,10835 SE Federal Highway,Hobe Sound,33455,Martin,Trulieve,10835 SE Federal Hwy,Hobe Sound,33455.0,27.07231712341309,-80.1417465209961,41188.0,4075.195267616648,10.107000350952148,Trulieve,600018e779364106f1345643,FL_0411,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Jungle Boys,3495 NE 163rd Street,North Miami Beach,33160,Miami-Dade,Jungle Boys,3495 NE 163rd St,North Miami Beach,33160.0,25.9294490814209,-80.13545227050781,41075.0,3433.0442589834106,11.964599609375,Jungle Boys,64c412fc7284183da26680b9,FL_0412,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Sunnyside*,2122 W 9 Mile Road,Pensacola,32534,Escambia,Sunnyside,2122 W 9 Mile Rd,Pensacola,32534.0,30.534717559814453,-87.31040954589844,40557.0,4694.042632719788,8.640100479125977,Sunnyside,61ed699b873a701e0aea037b,FL_0413,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,86.8,fuzzy,addr:78|city:100|zip:100,Surterra Wellness,11575 US Hwy 1,North Palm Beach,33408,Palm Beach,Surterra Wellness,11575 US-1,North Palm Beach,33408.0,26.845258712768555,-80.06145477294922,40543.0,2327.475835155534,17.419300079345703,Surterra Wellness,60a3920e6b7a694c7c956ec3,FL_0414,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,95.2,fuzzy,addr:92|city:100|zip:100,Surterra Wellness,15 SW 1st Avenue,Gainesville,32601,Alachua,Surterra Wellness,15 SW 1 Ave,Gainesville,32601.0,29.65084457397461,-82.32562255859375,40408.0,6174.722450322691,6.544099807739258,Surterra Wellness,60a3920e6b7a694c7c956ec3,FL_0415,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Mint Cannabis,12083 SW 117th Avenue,Miami,33186,Miami-Dade,Cannabist,12083 Sw 117th Ave,Miami,33186.0,25.654924392700195,-80.38298797607422,40329.0,4070.593643724283,9.907400131225586,Cannabist,61ed5ad4850f006bef49a45b,FL_0416,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Trulieve,404 Suzanne Drive,Spring Hill,34607,Hernando,Trulieve,404 Suzanne Dr,Spring Hill,34607.0,28.440576553344727,-82.63732147216797,40229.0,3737.816690766894,10.762700080871582,Trulieve,600018e779364106f1345643,FL_0417,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,85.0,fuzzy,addr:100|city:100|zip:0,Mint Cannabis,10615 E Colonial Drive,Orlando,32803,Orange,Cannabist,10615 E Colonial Dr,Orlando,32817.0,28.570154190063477,-81.23143005371094,40203.0,6338.3677729416795,6.342800140380859,Cannabist,61ed5ad4850f006bef49a45b,FL_0418,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Insa,10051 Skinner Lake Drive,Jacksonville,32246,Duval,Insa,10051 Skinner Lake Dr,Jacksonville,32246.0,30.25282096862793,-81.537841796875,39958.0,8945.353857610478,4.466899871826172,Insa,6422c347377dfb06e2fccf95,FL_0419,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Curaleaf,1345 Thomasville Road,Tallahassee,32303,Leon,Curaleaf,1345 Thomasville Rd,Tallahassee,32303.0,30.4578857421875,-84.27672576904297,39863.0,4696.616059472169,8.487600326538086,Curaleaf,60a391b56b7a694c7c956ebe,FL_0420,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Sunnyside*,2710 Okeechobee Boulevard,West Palm Beach,33409,Palm Beach,Sunnyside,2710 Okeechobee Blvd,West Palm Beach,33409.0,26.706262588500977,-80.0957260131836,39621.0,5693.981170881056,6.958400249481201,Sunnyside,61ed699b873a701e0aea037b,FL_0421,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,94.0,fuzzy,addr:90|city:100|zip:100,GrowHealthy,1444 S Federal Highway,Deerfield Beach,33441,Broward,GrowHealthy,1444 South Federal Hwy,Deerfield Beach,33441.0,26.29820442199707,-80.09354400634766,39182.0,6252.213950893587,6.266900062561035,GrowHealthy,61ed6706873a701e0aea0376,FL_0422,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Sunnyside*,302 N Monroe Street,Tallahassee,32301,Leon,Sunnyside,302 N Monroe St,Tallahassee,32301.0,30.444957733154297,-84.28107452392578,39136.0,2765.423667072053,14.151900291442873,Sunnyside,61ed699b873a701e0aea037b,FL_0423,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,97.0,fuzzy,addr:95|city:100|zip:100,MUV,7915 Panama City Beach Parkway,Panama City Beach,32407,Bay,MUV Dispensary,7915 Panama City Beach Pkwy,Panama City Beach,32407.0,30.188194274902344,-85.77310180664062,39075.0,4457.817545366032,8.76550006866455,MUV Dispensary,61ed5a32850f00528249a419,FL_0424,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,The Flowery,1968 W Tennessee Street,Tallahassee,32304,Leon,The Flowery,1968 W Tennessee St,Tallahassee,32304.0,30.449384689331055,-84.31687927246094,38971.0,5852.0287233632735,6.65939998626709,The Flowery,64c41318a24d2836f5fd117d,FL_0425,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,89.8,fuzzy,addr:83|city:100|zip:100,MUV,953 S Federal Highway,Deerfield Beach,33441,Broward,MUV Dispensary,953 Federal Hwy,Deerfield Beach,33441.0,26.305601119995117,-80.09326171875,38933.0,1982.1503194807517,19.641799926757812,MUV Dispensary,61ed5a32850f00528249a419,FL_0426,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Ayr Cannabis Dispensary,7390 Aloma Avenue,Winter Park,32792,Orange,AYR Cannabis Dispensary Winter Park,7390 Aloma Ave,Winter Park,32792.0,28.608577728271484,-81.28905487060547,38653.0,2788.0321904544794,13.863900184631348,Ayr Wellness,61aca58b2812db3a0e8bd64e,FL_0427,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,85.0,fuzzy,addr:100|city:100|zip:0,Surterra Wellness,10761 Ulmerton Road,Largo,33771,Pinellas,Surterra Wellness,10761 Ulmerton Rd,Largo,33778.0,27.895112991333008,-82.78829956054688,38369.0,2145.101323706378,17.88680076599121,Surterra Wellness,60a3920e6b7a694c7c956ec3,FL_0428,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Sanctuary Cannabis,1352 Main Street,Dunedin,34698,Pinellas,Sanctuary Cannabis,1352 Main St,Dunedin,34698.0,28.019851684570312,-82.7692642211914,38352.0,3205.9115667159067,11.962900161743164,Sanctuary Cannabis,61ed68e44cb03861cd8e424e,FL_0429,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,85.0,fuzzy,addr:100|city:100|zip:0,MUV,5674 Tuscola Boulevard,North Port,34286,Sarasota,MUV Dispensary,5674 Tuscola Blvd,North Port,34287.0,27.040565490722656,-82.22457885742188,38241.0,3251.675163296983,11.76039981842041,MUV Dispensary,61ed5a32850f00528249a419,FL_0430,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,85.0,fuzzy,addr:100|city:100|zip:0,Curaleaf,2300 SW 34th Street,Gainesville,32607,Alachua,Curaleaf,2300 SW 34th St,Gainesville,32608.0,29.6306209564209,-82.37307739257812,38240.0,4174.171047385466,9.161100387573242,Curaleaf,60a391b56b7a694c7c956ebe,FL_0431,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,FLUENT,921 S Missouri Avenue,Clearwater,33756,Pinellas,FLUENT Cannabis Care,921 S Missouri Ave,Clearwater,33756.0,27.955562591552734,-82.78730773925781,38165.0,3040.4059942160807,12.552599906921388,FLUENT Cannabis Care,61ed5ba8873a7018afea0377,FL_0432,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Surterra Wellness,1743 S Orange Avenue,Orlando,32806,Orange,Surterra Wellness,1743 S Orange Ave,Orlando,32806.0,28.521394729614254,-81.37615966796875,38103.0,1556.4124229115253,24.481300354003903,Surterra Wellness,60a3920e6b7a694c7c956ec3,FL_0433,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,MUV,7660 N Wickham Road,Melbourne,32940,Brevard,MUV Dispensary,7660 N Wickham Rd,Melbourne,32940.0,28.231014251708984,-80.69576263427734,38021.0,1477.6282350248216,25.73110008239746,MUV Dispensary,61ed5a32850f00528249a419,FL_0434,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Curaleaf,6600 International Drive,Orlando,32819,Orange,Curaleaf,6600 International Dr,Orlando,32819.0,28.45754051208496,-81.4703140258789,37851.0,5187.911181498039,7.296000003814697,Curaleaf,60a391b56b7a694c7c956ebe,FL_0435,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,88.0,fuzzy,addr:80|city:100|zip:100,GTI (Rise Dispensaries),3295 US Hwy 441,Fruitland Park,34731,Lake,RISE Cannabis,3295 US-441,Fruitland Park,34731.0,28.85012435913086,-81.90007781982422,37802.0,8479.77738372047,4.457900047302246,RISE Cannabis,633415c5c0a23d43dd5c7656,FL_0436,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,GrowHealthy,3555 Clark Road,Sarasota,34231,Sarasota,GrowHealthy,3555 Clark Rd,Sarasota,34231.0,27.269792556762695,-82.49830627441406,37750.0,2763.563481210488,13.659899711608888,GrowHealthy,61ed6706873a701e0aea0376,FL_0437,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,86.4,fuzzy,addr:87|city:77|zip:100,Trulieve,3945 A1A S,St. Augustine,32080,St. Johns,Trulieve,3945 A1A South St,St Augustine Beach,32080.0,29.823617935180664,-81.27147674560547,37252.0,3738.434203111601,9.964599609375,Trulieve,600018e779364106f1345643,FL_0438,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,97.0,fuzzy,addr:95|city:100|zip:100,MUV,17521 Preserve Walk Lane,Tampa,33647,Hillsborough,MUV Dispensary,17525 Preserve Walk Ln,Tampa,33647.0,28.12839698791504,-82.36863708496094,37023.0,3231.530489391531,11.45680046081543,MUV Dispensary,61ed5a32850f00528249a419,FL_0439,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Trulieve,3126 W Gandy Boulevard,Tampa,33611,Hillsborough,Trulieve,3126 W Gandy Blvd,Tampa,33611.0,27.893421173095703,-82.49569702148438,36944.0,3862.9401876655447,9.56369972229004,Trulieve,600018e779364106f1345643,FL_0440,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Planet 13,4339 Roosevelt Boulevard,Jacksonville,32210,Duval,VidaCann,4339 Roosevelt Boulevard,Jacksonville,32210.0,30.28332901000977,-81.71951293945312,36848.0,3430.0183217540334,10.742799758911133,VidaCann,61ed6a381383661b0111107d,FL_0441,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
